Article Number,Description,Identifier,Keywords,Price,Price quantity,Prices+,Sold individually,height,length,operatingWeight,productType,weight,width,description
YD00001183,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi rubber seal (P/N: SEAL;RUBBER) designed for durability and precision fit in compatible construction machinery models.
YD00004777,,HOSE,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi spare part HOSE for efficient fluid transfer in construction machinery, compatible with various models for reliable performance."
YD00008620,,MAT;FLOOR,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi MAT;FLOOR spare part designed for durability and compatibility with specific construction machinery models.
YD00003144,,FILTER;FUEL,,7610.88 INR:N::1 EA::,1.0,7610.88 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi fuel filter (P/N: FILTER;FUEL) designed for optimal filtration efficiency in Tata Hitachi construction machinery models.
YD00003495,FUEL WATER SEPARATOR,ELEMENT FILTER,,1011.26 INR:N::1 EA::,1.0,1011.26 INR:N::1 EA::,True,50.0,120.0,1.0,SpareParts,,50.0,High-quality Tata Hitachi FUEL WATER SEPARATOR (P/N: ELEMENT FILTER) for enhanced filtration efficiency in compatible construction machinery models.
YD00006615,,BRACKET,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi BRACKET (P/N: nan) designed for durability and precise fit in compatible construction machinery models.
YD40000493,,COVER,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi COVER spare part designed for durability and precise fit, compatible with various construction machinery models."
YD40000453,,GUIDE,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi GUIDE spare part for enhanced precision and longevity in compatible construction machinery models.
YD00007592,,TAPE,,,1.0,,True,,,,SpareParts,,,"""High-quality Tata Hitachi spare part TAPE for enhanced performance and reliability in compatible construction machinery models."""
YD00002695,,INSULATOR,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi INSULATOR spare part designed for optimal performance and durability in Tata Hitachi construction machinery models.
YD00000435,,BRACKET,,,1.0,,True,,,,SpareParts,,,"""High-quality Tata Hitachi spare part BRACKET designed for durability and precise fit on compatible construction machinery models."""
YD00004813,,HOSE,,2467.38 INR:N::1 EA::,1.0,2467.38 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi spare part HOSE designed for durability and optimal performance in various construction machinery models.
YD00001432,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi rubber seal (P/N: SEAL;RUBBER) for enhanced sealing performance in construction machinery; compatible with various models.
YD40000422,,BRACKET,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi spare part BRACKET designed for durability and precise fit in compatible construction machinery models.
YD00003119,,INSULATOR,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi INSULATOR spare part for enhanced equipment insulation, compatible with various construction machinery models for reliable performance and longevity."
YD00001454,,CARRIER,,10831.22 INR:N::1 EA::,1.0,10831.22 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi CARRIER spare part designed for durability and compatibility with specific construction machinery models.
YD00007242,,PIPE;FUEL,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi fuel pipe (P/N: PIPE;FUEL) designed for durability and compatibility with various construction machinery models.
YD00002458,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi rubber seal (P/N: SEAL;RUBBER) for enhanced equipment performance and longevity in construction machinery applications.
YD00011793,,FLOAT,,14505.74 INR:N::1 EA::,1.0,14505.74 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi FLOAT spare part for enhanced performance and reliability in compatible construction machinery models.
YD00000942,,COVER,,3653.28 INR:N::1 EA::,1.0,3653.28 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi COVER spare part designed for durability and precise fit, compatible with various construction machinery models."
YD40002747,,BRACKET,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi spare part bracket designed for durability and precise fitment in compatible construction machinery models.
YD00006751,,SWING CYLINDER,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi swing cylinder (P/N: SWING CYLINDER) designed for durability and precise movement in compatible construction machinery models.
YD00000851,,CLAMP;HOSE,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi CLAMP;HOSE spare part for efficient fluid management in compatible construction machinery models.
YD00007436,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,"High-quality rubber seal (P/N: SEAL;RUBBER) for Tata Hitachi construction machinery, providing superior sealing performance and reliability in various applications."
YD00001165,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi rubber seal (P/N: SEAL;RUBBER) for enhanced equipment performance, compatible with various construction machinery models."
YD40002015,,LINK,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"""High-quality Tata Hitachi LINK spare part designed for durability and compatibility with select construction machinery models."""
YD60005294,,ASSY;HOSE,,2118.1 INR:N::1 EA::,1.0,2118.1 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi construction machinery hose assembly (P/N: ASSY;HOSE) designed for durability and compatibility with various models.
YD00003340,,HOSE,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi spare part HOSE for enhanced fluid transfer efficiency in compatible construction machinery models.
YD40000352,,COVER;RADIATOR,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"""High-quality Tata Hitachi radiator cover (P/N: COVER;RADIATOR) designed for durability and efficient cooling in compatible construction machinery models."""
YD00007434,,SEAL;RUBBER,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi rubber seal (P/N: SEAL;RUBBER) designed for durability and optimal performance in compatible construction machinery models.
YD60003871,,COVER (3),,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi COVER (P/N: COVER (3)) spare part designed for durability and precise fit in compatible construction machinery models.
YD00007071,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,"High-quality rubber seal (P/N: SEAL;RUBBER) for Tata Hitachi construction machinery, providing reliable sealing performance in compatible machine models."
YD00005389,,* PLATE,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi spare part PLATE designed for durability and precision, compatible with various construction machinery models."
YD40000759,,DOOR,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi spare part DOOR designed for durability and precise fit, compatible with various construction machinery models."
YD40002353,,LEVER,,1931.66 INR:N::1 EA::,1.0,1931.66 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi spare part LEVER for construction machinery, designed for durability and precise operation in compatible machine models."
YD00000861,,PIPE;EXHAUST,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi exhaust pipe (P/N: PIPE;EXHAUST) designed for durability and optimal performance in compatible construction machinery models.
YD60003316,,ASSY;HOSE,,856.68 INR:N::1 EA::,1.0,856.68 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi construction machinery hose assembly (P/N: ASSY;HOSE) for optimal fluid transfer in compatible machine models.
YD60003088,,SWING DEVICE,,595077.54 INR:N::1 EA::,1.0,595077.54 INR:N::1 EA::,True,,,,SpareParts,,,"""Tata Hitachi Swing Device (P/N: SWING DEVICE) for enhanced stability and precision in compatible construction machinery models."""
YD40000219,,BRACKET,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi spare part BRACKET designed for durability and precise fitment in compatible construction machinery models.
YD00004678,,* HARNESS;WIRE,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi wire harness (P/N: HARNESS;WIRE) designed for optimal electrical connectivity in Tata Hitachi construction machinery models.
YD40002532,,COVER,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi COVER spare part for construction machinery, designed for durability and precise fitment in compatible models."
YD40000401,,COVER;ENGINE,,15968.94 INR:N::1 EA::,1.0,15968.94 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi engine cover (P/N: COVER;ENGINE) designed for durability and precise fit on compatible construction machinery models.
YD00003109,,INSULATOR,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi INSULATOR spare part designed for durability and optimal performance in Tata Hitachi construction machinery models.
YD00004907,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi rubber seal (P/N: SEAL;RUBBER) designed for durability and precision fit in compatible construction machinery models.
YD60003530,,ELEMENT;FILTER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi ELEMENT;FILTER spare part for enhanced filtration efficiency in compatible construction machinery models.
YD00000852,,CLAMP,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi CLAMP (P/N: nan) for spare parts, designed for precise fit and durability in Tata Hitachi construction machinery."
YD40000757,,SHROUD,,4437.98 INR:N::1 EA::,1.0,4437.98 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi SHROUD spare part designed for durability and optimal performance in compatible construction machinery models.
YD60005376,,ASSY;HOSE,,2965.34 INR:N::1 EA::,1.0,2965.34 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi construction machinery hose assembly (P/N: ASSY;HOSE) for optimal fluid transfer in compatible machine models.
YD00006367,,BOLT;SOCKET,,47.2 INR:N::1 EA::,1.0,47.2 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi socket bolt (P/N: BOLT;SOCKET) designed for durability and precision fit in compatible construction machinery models.
YD60005311,,ASSY;HOSE,,2324.6 INR:N::1 EA::,1.0,2324.6 INR:N::1 EA::,True,,,,SpareParts,,,"""High-quality Tata Hitachi ASSY;HOSE spare part designed for optimal performance in compatible construction machinery models."""
YD60001210,,PARTS;FUEL TANK,,,1.0,,True,,,,SpareParts,,,"""Durable Tata Hitachi fuel tank (P/N: PARTS;FUEL TANK) designed for optimal fuel storage and compatibility with select construction machinery models."""
YD00003676,,MAT;FLOOR,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi MAT;FLOOR spare part designed for durability and precision fit in compatible construction machinery models.
YD00005410,,STOPPER,,,1.0,,True,,,,SpareParts,,,"""High-quality Tata Hitachi STOPPER spare part designed for durability and precision, compatible with various construction machinery models."""
YD00000802,,SHIM,,2798.96 INR:N::1 EA::,1.0,2798.96 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi SHIM spare part designed for precise fit and optimal performance in compatible construction machinery models.
YD40001644,,GUARD;FAN,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi fan guard (P/N: GUARD;FAN) designed for durability and optimal cooling performance in compatible construction machinery models.
YD00000483,,* SECTION (TRAVEL:L),,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi travel section (P/N: SECTION TRAVEL:L) for enhanced performance and reliability in compatible construction machinery models.
YD60005377,,ASSY;HOSE,,980.58 INR:N::1 EA::,1.0,980.58 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi construction machinery hose assembly (P/N: ASSY;HOSE) for enhanced fluid transfer efficiency and reliability across compatible models.
YD00004485,,PIN,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi PIN spare part designed for durability and precision, compatible with various construction machinery models."
YD00004969,,TRIM;SEAL,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi TRIM;SEAL spare part for enhanced sealing performance in compatible construction machinery models.
YD40000746,,STAY,,3562.42 INR:N::1 EA::,1.0,3562.42 INR:N::1 EA::,True,,,,SpareParts,,,"""Authentic Tata Hitachi STAY spare part designed for enhanced stability and longevity in compatible construction machinery models."""
YD00010608,,* FRAME,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi FRAME spare part designed for durability and compatibility with select construction machinery models.
YD00001762,,BRACKET,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi SpareParts bracket designed for durability and precise fitment in compatible construction machinery models.
YD60002755,,ASSY;HOSE,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi construction machinery hose assembly (P/N: ASSY;HOSE) for enhanced fluid transfer efficiency in compatible machine models.
YD00011104,,CYL;BLADE,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi CYL;BLADE spare part designed for enhanced cutting efficiency in compatible construction machinery models.
YD00002707,,INSULATOR,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi INSULATOR spare part designed for durability and optimal performance in compatible construction machinery models.
YD40002440,,BRACKET,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"""Durable Tata Hitachi SpareParts bracket designed for precise fit and support in compatible construction machinery models."""
YD00006909,,HOSE;RUBBER,,1092.68 INR:N::1 EA::,1.0,1092.68 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi rubber hose (P/N: HOSE;RUBBER) designed for durability and reliable performance in construction machinery applications.
YD00001570,,PIPE;SUCTION,,23398.22 INR:N::1 EA::,1.0,23398.22 INR:N::1 EA::,True,,,,SpareParts,,,"""Durable Tata Hitachi suction pipe (P/N: PIPE;SUCTION) for enhanced performance in compatible construction machinery models."""
YD00001085,,HOSE;COOLER(COMPRESSOR-CONDENSER),,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi cooler hose (P/N: HOSE;COOLER) for compressor-condenser units, designed for reliable performance in construction machinery."
YD00008710,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi rubber seal (P/N: SEAL;RUBBER) for enhanced machine performance, compatible with various construction machinery models."
YD00004599,,HOSE (LABEL;MP),,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi hose (P/N: LABEL;MP) designed for durability and precise fit in Tata Hitachi construction machinery models.
YD60005439,,ASSY;HOSE (LABEL;6B),,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi ASSY;HOSE (LABEL;6B) spare part for compatible construction machinery models, ensuring reliable fluid transfer and performance durability."
YD00004970,,SASH,,,1.0,,True,,,,SpareParts,,,"""High-quality Tata Hitachi SASH spare part designed for enhanced performance and longevity in compatible construction machinery models."""
YD60006139,,TRAVEL-DEVICE,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi travel device (P/N: TRAVEL-DEVICE) for enhanced mobility and reliability in compatible construction machinery models.
YD40000228,,COVER,,40002.0 INR:N::1 EA::,1.0,40002.0 INR:N::1 EA::,True,,,,SpareParts,,,"""High-quality Tata Hitachi COVER spare part designed for durability and precise fit on compatible construction machinery models."""
